date,K600,K600.lower,K600.upper,GPP,GPP.lower,GPP.upper,ER,ER.lower,ER.upper,msgs.fit,warnings,errors,site,DO_mgl,DO.sat,temp.water,depth,discharge
2017-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,w     E,,,nhc,11.894631578947369,12.465384462350226,6.087770833333334,0.35533748518993513,0.6215917827727293
2017-01-02,2.520416811304752,0.3551812943995555,5.018073417036584,0.04252474402130977,-0.1703669350139747,0.2539130452286172,-0.5418697576753748,-1.0058963604002835,-0.1150304732453107,w      ,,,nhc,11.565208333333333,11.80992738358452,8.201458333333333,0.5926792827189354,3.8445823459754527
2017-01-03,2.321034977141095,0.40334961846258616,4.82727689091838,0.045175220792316305,-0.177544636402637,0.2519518927733506,-0.5917612645165916,-1.0556216051881302,-0.1728620933587867,w      ,,,nhc,11.084166666666667,11.323953026572287,9.336583333333333,0.52841819565633,2.396431354400487
2017-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,w     E,,,nhc,10.735942028985507,11.090017334188259,10.336289855072463,0.4356227627392317,1.2893999614049367
2017-01-05,1.8595232626323701,0.13723964487225618,4.176840034416633,0.2688032038938123,0.038426452074061514,0.48540942629859035,-0.163689271018357,-0.6201010715453519,0.2843675557120719,w      ,,,nhc,11.398958333333333,11.803771774825425,7.90946875,0.418506223776287,1.0833247714552459
2017-01-06,1.3048581646059083,0.04360577075174373,3.6802994842811008,0.14441959937343615,-0.07635405045355532,0.3510059200203343,-0.16355390049967294,-0.5739888118718589,0.2548680544308727,w      ,,,nhc,11.784166666666666,12.184440146845946,6.802427083333334,0.37930860817972,0.7773352489629671
2017-01-07,1.657512246303915,0.15711332663360955,3.8951011203400454,0.17873829213202774,-0.0393064455054701,0.42373148484831763,0.34028490733384914,-0.0754021435975145,0.7737533473118388,w      ,,,nhc,13.067395833333334,13.557092008688265,2.9616458333333333,0.3798689555026306,0.7808344813827942
2017-01-08,1.713589725676368,0.1512192270113652,3.9886559238853114,0.14189443405659385,-0.07707061749986141,0.3674294195030687,0.006437608499643438,-0.38935034645274363,0.402508677363252,w      ,,,nhc,14.305833333333334,14.560343308398796,0.7929583333333333,0.3657159256225923,0.686615950585469
2017-01-09,1.7456949926159249,0.17886410418378618,3.982147577639965,0.13691336704712126,-0.08361026147637428,0.35992813805692214,-0.18773372416003184,-0.5795487134363976,0.19300181909660286,w      ,,,nhc,14.712083333333334,14.80607032394929,0.26957291666666666,0.3667611898547971,0.6974028213604091
2017-01-10,1.6839958364406944,0.13282824514626923,4.069781617886352,0.1576135186651435,-0.056191770494193286,0.3775406859701136,-0.350689340893247,-0.7161620080912778,-0.0029732214585547483,w      ,,,nhc,14.458333333333334,14.505854873146882,0.6946041666666667,0.3694293662057801,0.711405742782119
2017-01-11,1.6139372166841564,0.16907946065626164,4.018999968225388,0.13684638396573787,-0.09996915580446633,0.3446033873974174,-0.3482317633223705,-0.7267222338757582,0.06037254434494207,w      ,,,nhc,13.938333333333333,13.996916995512912,1.8493125000000001,0.3730554751816739,0.7392056049855754
2017-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,w     E,,,nhc,13.202,13.281488540948342,3.8460736842105265,0.4780230231656784,1.7574935425870053
2017-01-13,2.0491547326532915,0.2687297145563379,4.361717614070964,0.2794534271790492,0.057576574343992666,0.5054662190362499,-0.7913097546267991,-1.1726787768889564,-0.4176152951874933,w      ,,,nhc,12.112916666666667,12.240271585131211,7.085885416666667,0.47654115502774874,1.6946056805446392
2017-01-14,1.3881560549274077,0.09443558904764843,3.4899162329592843,0.22480569941263667,-0.0050097713718268945,0.4375455372011854,-0.40718760378692903,-0.8047389702328395,-0.024781308490155602,w      ,,,nhc,11.5515625,11.80934720093357,8.636479166666666,0.43095952942699955,1.1966391883553085
2017-01-15,1.328535124707654,0.08042578956864875,3.3728836187789555,0.29061777787061005,0.06928015052000928,0.5085464141259527,-0.47598946231705436,-0.840261050608633,-0.09682744479462232,w      ,,,nhc,11.5209375,11.770959839361726,8.53996875,0.40936304553525055,1.003626812535217
2017-01-16,1.045997633701863,0.0540483510931969,2.9200859040285416,0.17745405442111756,-0.045954516865827195,0.4050845579065958,-0.26518926663902975,-0.6307175831436009,0.13233955894779828,w      ,,,nhc,11.384791666666667,11.669823350153804,8.98396875,0.395354964744761,0.8914203277314867
